name,category,address,city,province,postal,phone,whatsapp,email,website,facebook,Instagram,other_social,source_url,source
Eureka Invented for the way you clean - Raman Chelliah,Retail Whole Sale,3021 Markham Rd.,Scarborough,Ontario,M1X 1L8,4163321989,,,http://www.raheatingcooling.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/eureka-invented-for-the-way-you-clean-raman-chelliah,tamilbusinessdirectory.com
Euro Furniture,Retail Whole Sale,2956 Eglinton Ave E,Toronto,Ontario,M1J 2E7,416-289-0033,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/retail-whole-sale/euro-furniture,tamilbusinessdirectory.com
Euro Garage Door Service,Euro Garage Door Service,,Toronto,Ontario,,647-671-5771,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/euro-garage-door-service,tamilbusinessdirectory.com
Evanimpex Inc.,Textile Jewellers,2900 Eglinton Ave E,Scarborough,Ontario,M1J 2E4,647-895-5730,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/textile-jewellers/evanimpex-inc,tamilbusinessdirectory.com
Eveagreen Photo And Video,Wedding Party Services,,Montreal,Quebec,,514-277-9891,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/wedding-party-services/eveagreen-photo-and-video,tamilbusinessdirectory.com
Eveagreen Reception Hall,Wedding Party Services,5011 Buchan,Montreal,Quebec,H4P 1S4,514-277-9891,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/wedding-party-services/eveagreen-reception-hall,tamilbusinessdirectory.com
Event Planner (Verni Selvan),Wedding Party Services,,Toronto,Ontario,,4168035117,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/event-planner-verni-selvan,tamilbusinessdirectory.com
Ever Shine,Home Services,,Toronto,Ontario,,416-560-8256,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/ever-shine,tamilbusinessdirectory.com
Everest Furniture,Retail Whole Sale,41 Passmore Ave,Scarborough,Ontario,M1V 4V1,416-332-0721,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/everest-furniture,tamilbusinessdirectory.com
Everest Moving Inc,Home Services,174B Barthley Drive,Toronto,Ontario,M4A 1E1,6478910375,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/everest-moving-inc,tamilbusinessdirectory.com
Everest Star Window Covering Ltd.,Home Services,1935 Drew Rd.,Mississauga,Ontario,L5S 1M7,9056776006,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/home-services/everest-star-window-covering-ltd,tamilbusinessdirectory.com
Everest Travels & Tours,Everest Travels Tours,"5215 Finch Ave East Unit 111, Toronto, ON, M1S0C2",Toronto,Ontario,,416-321-2311,,,http://www.flyeversttravels.com,,,,https://www.tamilbusinessdirectory.com/canada/travel-transport/everest-travels-tours,tamilbusinessdirectory.com
Everest Travels & Tours,Travel Transport,,Markham,Ontario,,416-321-2311,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/travel-transport/everest-travels-tours,tamilbusinessdirectory.com
"Everest Windows, door & Glasses",Home Services,,Scarborough,Ontario,,4165643667,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/home-services/everest-windows-door-glasses,tamilbusinessdirectory.com
Evergreen Transport,Evergreen Transport,,Toronto,Ontario,,416-427-9727,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/evergreen-transport,tamilbusinessdirectory.com
Everight Roofing,Home Services,,Toronto,Ontario,,4167120324,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/everight-roofing,tamilbusinessdirectory.com
Everlast Kitchen & Woodwork Inc.,Home Services,7290 Torbram road,Mississauga,Ontario,L4T 3Y8,4168067255,,,http://www.everlastkitchen-woodwork.com,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/home-services/everlast-kitchen-woodwork-inc,tamilbusinessdirectory.com
Exact Accounting & Tax Services,Insurance Agents Financial Consultant,,Toronto,Ontario,,416-839-4643,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/insurance-agents-financial-consultant/exact-accounting-tax-services,tamilbusinessdirectory.com
Excel High School,Excel High School,"55 Nugget Ave, Unit#208, Toronto, ON, M1S3L1",Toronto,Ontario,,416-299-1745,,,http://www.excelhighschool.ca,,,,https://www.tamilbusinessdirectory.com/canada/education-training/excel-high-school,tamilbusinessdirectory.com
Excellent Academy,Excellent Academy,"1080 Tapscott Road, Unit 5, Scarborough, ON, M1X1E7",Toronto,Ontario,,416-285-7775,,,http://www.excellentacademy.ca,,,,https://www.tamilbusinessdirectory.com/canada/education-training/excellent-academy,tamilbusinessdirectory.com
Excellent Service Cleaning & Transportation,Home Services,7405 Goreway Dr,Mississauga,Ontario,L4T 0A3,905-956-0312,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/home-services/excellent-service-cleaning-transportation,tamilbusinessdirectory.com
Experts Education Centre,Experts Education Centre,"GTA Square Mall, Unit214, 5215 Finch Ave E., Scarborough, ON, M1S0C2",Toronto,Ontario,,647-709-1298,,,http://www.expertsed.com,,,,https://www.tamilbusinessdirectory.com/canada/education-training/experts-education-centre,tamilbusinessdirectory.com
export all kind of south indian musical instruments,Business Professional,1146 Bloor stret Missisauga,Toronto,Ontario,1z2 z5c,917-627-9373,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/export-all-kind-of-south-indian-musical-instruments,tamilbusinessdirectory.com
Express Work Renovations,Express Work Renovations,,Toronto,Ontario,,647-330-2005,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/express-work-renovations,tamilbusinessdirectory.com
Expressions Dental Care,Health Medicine,9555 Yonge St,Richmond Hill,Ontario,L4C 9M5,289-317-1055,,,,,,,https://www.tamilbusinessdirectory.com/canada/richmond-hill/health-medicine/expressions-dental-care,tamilbusinessdirectory.com
Eyecone Optical,Health Medicine,5637 Finch Ave. E,Scarborough,Ontario,M1B 2T9,647-295-3055,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/health-medicine/eyecone-optical-8825,tamilbusinessdirectory.com
Eyecone Optical,Health Medicine,5633 Finch Avenue,Scarborough,Ontario,M1B5K9,416-299-1472,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/health-medicine/eyecone-optical,tamilbusinessdirectory.com
EZChoice - Ravi Logarajah Bsc,Insurance Agents Financial Consultant,29 Dandas Street East,Mississauga,Ontario,L5A 1V9,905-896-9991,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/insurance-agents-financial-consultant/ezchoice-ravi-logarajah-bsc,tamilbusinessdirectory.com
Ezham abroad,Business Professional,880 Ellesmere Road,Toronto,Ontario,,4163961313,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/ezham-abroad,tamilbusinessdirectory.com
Ezhil Photo & Video,Wedding Party Services,,Toronto,Ontario,,416-843-5251,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/ezhil-photo-video,tamilbusinessdirectory.com
F.R. Dallaire Inc.,Automotive,4196 rue Laval,Lac-Mgantic,Quebec,G6B 1B4,819-583-0110,,,,,,,https://www.tamilbusinessdirectory.com/canada/lac-mgantic/automotive/f-r-dallaire-inc,tamilbusinessdirectory.com
Fair Deal Fashion & Gifts,Textile Jewellers,1290 Finch Ave W,Toronto,Ontario,,416-736-0646,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/textile-jewellers/fair-deal-fashion-gifts,tamilbusinessdirectory.com
Falk Copper Cookware Canada,Retail Whole Sale,21475 Denfield Rd RR#41,London,Ontario,N6H 5L2,519-666-0998,,,,,,,https://www.tamilbusinessdirectory.com/canada/london/retail-whole-sale/falk-copper-cookware-canada,tamilbusinessdirectory.com
Family Law Group,Legal Services 1,1579 Hyde Park Road,London,Ontario,N6H 5L4,519-672-5953,,,,,,,https://www.tamilbusinessdirectory.com/canada/london/legal-services-1/family-law-group,tamilbusinessdirectory.com
Family Medical Centre,Health Medicine,2677 Kennedy Road,Scarborough,Ontario,M1T 3H8,4164127300,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/health-medicine/family-medical-centre,tamilbusinessdirectory.com
Famous Party Suppliers,Famous Party Suppliers,,Toronto,Ontario,,647-435-4839,,,http://www.famouspartystore.com,,,,https://www.tamilbusinessdirectory.com/canada/wedding-party-services/famous-party-suppliers,tamilbusinessdirectory.com
Famous Party Supplies,Wedding Party Services,55 Nugget Avenue,Scarborough,Ontario,m1S 3L1,647-435-4839,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/famous-party-supplies,tamilbusinessdirectory.com
Fancy Florist,Wedding Party Services,1668 Victoria Park Ave,Scarborough,Ontario,,4162881419,,,http://www.fancyflorist.com,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/fancy-florist,tamilbusinessdirectory.com
Fantastic Commercial Cleaning Inc,Home Services,,Toronto,Ontario,,647-829-7284,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/fantastic-commercial-cleaning-inc,tamilbusinessdirectory.com
Fantastic Party Services,Wedding Party Services,,Toronto,Ontario,,416-627-6067,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/fantastic-party-services,tamilbusinessdirectory.com
Fashion & Fancy House,Textile Jewellers,5215 Finch Avenue East,Scarborough,Ontario,M1S 0C2,416-492-9416,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/textile-jewellers/fashion-fancy-house,tamilbusinessdirectory.com
Fashion Florist,Wedding Party Services,4400 Sheppard Ave. East,Scarborough,Ontario,,4167548282,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/fashion-florist,tamilbusinessdirectory.com
Fashion Florist Inc,Wedding Party Services,4400 Sheppard Avenue East,Scarborough,Ontario,,4167548282,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/wedding-party-services/fashion-florist-inc,tamilbusinessdirectory.com
Fashion Valley,Textile Jewellers,805 Midlefield Rd,Scarborough,Ontario,M1V 4Z6,416-299-4383,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/textile-jewellers/fashion-valley,tamilbusinessdirectory.com
Fast Roadway Complete Auto Inc,Automotive,140 Midwest road,Scarborough,Ontario,M1P 3B3,4167559191,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/fast-roadway-complete-auto-inc,tamilbusinessdirectory.com
Fast Track Appliance Centre,Home Services,,Toronto,Ontario,,647-990-0029,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/home-services/fast-track-appliance-centre,tamilbusinessdirectory.com
Fault Focus Auto Repair Inc,Automotive,4-3220 Kingston Rd,Scarborough,Ontario,M1B 1P4,647-300-1184,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/automotive/fault-focus-auto-repair-inc,tamilbusinessdirectory.com
Feldstein & Associates LLP,Insurance Agents Financial Consultant,317 Renfrew Drive,Markham,Ontario,L3R 9S8,905-415-0913,,,http://www.feldstein.on.ca,,,,https://www.tamilbusinessdirectory.com/canada/markham/insurance-agents-financial-consultant/feldstein-associates-llp,tamilbusinessdirectory.com
Fention Discount Pharmacy,Health Medicine,2 Fention Road,Markham,Ontario,L3R 7B4,905-948-9110,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/health-medicine/fention-discount-pharmacy-8152,tamilbusinessdirectory.com
Fenton Medical Centre,Health Medicine,2 Fenton Road,Markham,Ontario,L3R 7B4,905-948-9455,,,,,,,https://www.tamilbusinessdirectory.com/canada/markham/health-medicine/fenton-medical-centre,tamilbusinessdirectory.com
Feras Riyal,Real Estate,4310 Sherwoodtowne Blvd. # 200/FR,Mississauga,Ontario,L4Z 4C4,647-383-7111,,,,,,,https://www.tamilbusinessdirectory.com/canada/mississauga/real-estate/feras-riyal,tamilbusinessdirectory.com
Fernando Dry Fish,Fernando Dry Fish,,Toronto,Ontario,,,,,,,,,https://www.tamilbusinessdirectory.com/canada/retail-whole-sale/fernando-dry-fish,tamilbusinessdirectory.com
Fernando Enterprise Inc.,Retail Whole Sale,90 Hymus Rd,Scarborough,Ontario,,416-615-4446,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/fernando-enterprise-inc,tamilbusinessdirectory.com
Fernando Enterprises Inc.,Retail Whole Sale,90 Hymus Rd,Scarborough,Ontario,,416-615-4446,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/fernando-enterprises-inc,tamilbusinessdirectory.com
Figo Toronto,Food Dinning,295 Adelaide Street West,Toronto,Ontario,M5V 1P7,647-748-3446,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/food-dinning/figo-toronto,tamilbusinessdirectory.com
Figures,Food Dinning,137 Avenue Road,Toronto,Ontario,M5R 2H7,416-900-1022,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/food-dinning/figures,tamilbusinessdirectory.com
Finan Home Service,Home Services,461 Second Street,London,Ontario,N5V 2B1,226-213-3833,,,,,,,https://www.tamilbusinessdirectory.com/canada/london/home-services/finan-home-service,tamilbusinessdirectory.com
FinDcor inc.,Home Services,27 Avenue Bayview,Pointe Claire,Quebec,H9S 5C1,514-966-0966,,,,,,,https://www.tamilbusinessdirectory.com/canada/pointe-claire/home-services/findcor-inc,tamilbusinessdirectory.com
Fine Art Classes,Education Training,,Toronto,Ontario,,905-927-9077416-629-63,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/education-training/fine-art-classes,tamilbusinessdirectory.com
Fine Copy Printing and Gift,Business Professional,2857 Lawrence Ave East,Toronto,Ontario,M1P 2S8,4162641557,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/business-professional/fine-copy-printing-and-gift,tamilbusinessdirectory.com
Fine Oak Things,Retail Whole Sale,43 Main St S,Milton,Ontario,L0P 1B0,905-854-0649,,,,,,,https://www.tamilbusinessdirectory.com/canada/milton/retail-whole-sale/fine-oak-things,tamilbusinessdirectory.com
Fine Print,Fine Print,"2857 Lawrence Ave, East, Suite#2, Scarborough, M1P2S9",Toronto,Ontario,,416-264-1557,,,,,,,https://www.tamilbusinessdirectory.com/canada/business-professional/fine-print,tamilbusinessdirectory.com
FINEDGE INC,Retail Whole Sale,"31 Fairhill Avenue, Brampton, Ontario, L7A 2E7",Brampton,Ontario,L7A 2E7,6478567310,,,,,,,https://www.tamilbusinessdirectory.com/canada/brampton/retail-whole-sale/finedge-inc,tamilbusinessdirectory.com
Fiona Travel,Travel Transport,800 Jean talon West,Montreal,Quebec,H3N 1S4,514-490-4207,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/travel-transport/fiona-travel,tamilbusinessdirectory.com
Fireman Wolfe LLP,Legal Services 1,55 St. Clair Avenue West,Toronto,Ontario,M4V 2Y7,4165059804,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/legal-services-1/fireman-wolfe-llp,tamilbusinessdirectory.com
Firewall Technical,Miscellaneous 1,1500 Bank St,Ottawa,Ontario,K1H 1B8,613-288-5805,,,,,,,https://www.tamilbusinessdirectory.com/canada/ottawa/miscellaneous-1/firewall-technical,tamilbusinessdirectory.com
First Canadian Place Gallery,Art Culture,100 King St. West,Toronto,Ontario,M5X1A9,416862-6180,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/art-culture/first-canadian-place-gallery,tamilbusinessdirectory.com
First choice pest,First Choice Pest,,Toronto,Ontario,,416-819-2814,,,,,,,https://www.tamilbusinessdirectory.com/canada/home-services/first-choice-pest,tamilbusinessdirectory.com
First Class Bakery Inc,Food Dinning,2851 Lawrence Ave. East,Scarborough,Ontario,,416-261-2238,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/food-dinning/first-class-bakery-inc,tamilbusinessdirectory.com
First Ontario Tamil Scouting Group,Associations Community Services,,Toronto,Ontario,,416-821-5773,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/associations-community-services/first-ontario-tamil-scouting-group,tamilbusinessdirectory.com
Fiscal Experts,Legal Services 1,3465 Boulevard de la Pinire #101,Terrebonne,Quebec,J6X 0A1,855-932-3465,,,,,,,https://www.tamilbusinessdirectory.com/canada/terrebonne/legal-services-1/fiscal-experts,tamilbusinessdirectory.com
Fiset Lgal,Legal Services 1,1175 Bernard Ouest,Montreal,Quebec,H2V 1V5,514-437-1560,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/legal-services-1/fiset-lgal,tamilbusinessdirectory.com
Five Star Insurance Brokers Ltd,Five Star Insurance Brokers Ltd,,Toronto,Ontario,,416-744-3145,,,,,,,https://www.tamilbusinessdirectory.com/canada/insurance-agents-financial-consultant/five-star-insurance-brokers-ltd,tamilbusinessdirectory.com
Fleuristic Garden and Flower Studio,Wedding Party Services,739 Woolwich Street,Guelph,Ontario,N1H 3Z2,519-265-3000,,,,,,,https://www.tamilbusinessdirectory.com/canada/guelph/wedding-party-services/fleuristic-garden-and-flower-studio,tamilbusinessdirectory.com
Flight Centre,Travel Transport,5000 Highway 7 East,Markham,Ontario,L3R 4M9,905-944-0881,,,http://www.flightcentre.ca,,,,https://www.tamilbusinessdirectory.com/canada/markham/travel-transport/flight-centre,tamilbusinessdirectory.com
FLO,Miscellaneous 1,2327 Boulevard du Versant Nord,Quebec,Quebec,G1N 4C2,888-943-8356,,,,,,,https://www.tamilbusinessdirectory.com/canada/quebec/miscellaneous-1/flo,tamilbusinessdirectory.com
Floor Coverings International,Home Services,6323 Bowness Road Northwest,Calgary,Alberta,T3B 0E4,403-457-4324,,,,,,,https://www.tamilbusinessdirectory.com/canada/calgary/home-services/floor-coverings-international,tamilbusinessdirectory.com
Flooring Superstores Calgary,Home Services,1825 32 Ave NE,Calgary,Alberta,T2E 7C8,403-290-0006,,,https://www.flooringsuperstorescalgary.ca/,,,,https://www.tamilbusinessdirectory.com/canada/calgary/home-services/flooring-superstores-calgary,tamilbusinessdirectory.com
Flower Talk,Wedding Party Services,25 Acheson Blvd,Toronto,Ontario,M1C 3C4,4162865253,,,,,,,https://www.tamilbusinessdirectory.com/canada/toronto/wedding-party-services/flower-talk,tamilbusinessdirectory.com
FluksAqua,Health Medicine,2170 boulevard Ren Lvesque,Montreal,Quebec,H3H 2T8,514-334-4231,,,,,,,https://www.tamilbusinessdirectory.com/canada/montreal/health-medicine/fluksaqua,tamilbusinessdirectory.com
Fly Places Messenger Service,Retail Whole Sale,81 Bellamy Road South,Scarborough,Ontario,M1M 3P6,4169086364,,,,,,,https://www.tamilbusinessdirectory.com/canada/scarborough/retail-whole-sale/fly-places-messenger-service,tamilbusinessdirectory.com
